player_id,full_name,wins
197446.0,"Naw, Hazem",9
197546.0,"Salle, Fabien",9
375214.0,"Gorokhov, Mikhail",9
19546.0,"Pavlyuchenkova, Anastasia",9
222183.0,"Saigo, Rina",9
51315.0,"Anderson, Robin",9
233700.0,"Onclin, Gauthier",9
51392.0,"Vickery, Sachia",9
273679.0,"Atmane, Terence",9
223481.0,"de Krom, Michiel",9
106153.0,"Dalla Valle, Enrico",9
143140.0,"Aney, Jessie",9
70794.0,"Wu, Ho Ching",9
137990.0,"Failla, Jessica",9
57703.0,"Pouille, Lucas",9
355525.0,"Collignon, Raphael",9
229884.0,"Milatova, Sofia",9
14844.0,"Monfils, Gaël",9
322082.0,"Buse, Ignacio",9
340528.0,"Trochu, Pablo",9
121178.0,"Gautier, Alexis",9
339452.0,"McCabe, James",9
264982.0,"Gerald Gonzalez, Jimar Geraldine",9
369288.0,"Tabacco, Giorgio",9
77223.0,"Martinez, Pedro",9
50064.0,"Dunne, Katy",9
326111.0,"Gigante, Matteo",9
15983.0,"Kližan, Martin",9
50643.0,"Lukas, Tena",9
395238.0,"Elicha Navas, Gabriel",9
317445.0,"Xilas, Ioannis",9
396821.0,"Zhukov, Maxim",9
316904.0,"Nedelchev, Nikolay",9
399603.0,"Romano, Filippo",9
132412.0,"Fita Boluda, Ángela",9
372312.0,"Mensik, Jakub",9
334273.0,"Avdeeva, Julia",9
264372.0,"Díaz Acosta, Facundo",9
311586.0,"Agafonov, Egor",9
72450.0,"Hibino, Nao",9
137890.0,"Vale, Duarte",9
192342.0,"Pietri, Benjamin",9
52057.0,"Sell, Karue",9
149100.0,"Sultanov, Khumoyun",9
247962.0,"Vandermeersch, Cyril",9
150130.0,"Gao, Xinyu",9
158912.0,"Vacherot, Valentin",9
214973.0,"Lorusso, Lorenzo",9
253366.0,"Salomone, Federico",9
418094.0,"Vithoontien, Leo",9
244416.0,"Zakharov, Alexey",9
342909.0,"Simakin, Ilia",9
60584.0,"Dzhavakian, Yurii",9
246103.0,"Dal, Selina",9
93589.0,"Kellovský, Dominik",9
210490.0,"Kypson, Patrick",9
385833.0,"Okuwaki, Rinon",9
331896.0,"Milev, Yanaki",9
179146.0,"Kalinskaya, Anna",9
289146.0,"Mpetshi Perricard, Giovanni",9
55793.0,"Chiesa, Deborah",9
412849.0,"Dencheva, Rositsa",9
248329.0,"Hu, Victoria",9
168526.0,"Appleton, Emily",9
207979.0,"Navarro, Emma",9
407597.0,"Quevedo, Kaitlin",9
87690.0,"Thompson, Jordan",9
57163.0,"Zverev, Alexander",9
43625.0,"Eraydın, Başak",9
387966.0,"Munk Mortensen, Rebecca",9
238300.0,"Machač, Tomáš",9
215722.0,"Tresca, Giuseppe",9
45835.0,"Hunter, Storm",9
335085.0,"Khomutsianskaya, Daria",9
405559.0,"Massard, Loann",9
385294.0,"Jadoun, Nicolas",9
448184.0,"Schwarzler, Joel Josef",9
19957.0,"Hercog, Polona",9
391770.0,"Chiu, Britney",9
202462.0,"Malygina, Elena",9
154744.0,"Lee, Eunhye",9
64085.0,"Pigossi, Laura",9
298247.0,"Svajda, Zachary",9
425537.0,"Ivanov, Saveliy",9
94501.0,"Bestetti, Giuliana",9
25683.0,"Bai, Yan",9
205795.0,"Piros, Zsombor",9
64315.0,"Kuwata, Hiroko",9
45545.0,"Putintseva, Yulia",9
99429.0,"Hule, Petra",9
14414.0,"Gasquet, Richard",9
203751.0,"Broska, Florian",9
187608.0,"Kovacevic, Aleksandar",9
110803.0,"Minnen, Greet",8
99377.0,"Kestelboim, Mariano",8
100097.0,"Moroni, Gian Marco",8
114885.0,"Nikles, Johan",8
102151.0,"Tabilo, Alejandro",8
103549.0,"Jokic, Katarina",8
105973.0,"Yamasaki, Jumpei",8
107357.0,"Grenier, Hugo",8
327924.0,"Eala, Alexandra",8
99405.0,"Inglis, Maddison",8
182086.0,"Bass, Finn",8
322053.0,"Mouilleron Salvo, Manuel",8
245307.0,"Stewart, Hamish",8
246283.0,"Barry, Monique",8
247791.0,"Parry, Diane",8
209102.0,"Zima, Leopold",8
255128.0,"Milovanovic, Elena",8
202181.0,"Broom, Charles",8
201850.0,"Izquierdo Luque, Rafael",8
256098.0,"Karunaratne, Adithya",8
200852.0,"O`Hoisin, Osgar",8
258820.0,"Stuurman, Roland",8
196920.0,"Cretu, Cezar",8
264978.0,"Pucinelli de Almeida, Matheus",8
194579.0,"Yuan, Chengyiyi",8
271389.0,"Navone, Mariano",8
272473.0,"Bhamidipaty, Shrivalli Rashmikaa",8
191637.0,"Branstine, Carson",8
211336.0,"Adams, Harrison",8
243925.0,"Droguet, Titouan",8
122368.0,"Griekspoor, Tallon",8
238275.0,"Sawangkaew, Mananchaya",8
228644.0,"Pogosian, Sergei",8
228155.0,"Rocha, Francisco",8
227014.0,"Siskova, Anna",8
230056.0,"Kostyuk, Marta",8
230379.0,"Schmidt, Antonia",8
230984.0,"Sakatsume, Himeno",8
231579.0,"Rodriguez, Lorenzo Joaquin",8
224038.0,"Arnaboldi, Federico",8
224033.0,"Naito, Yuki",8
233126.0,"Sweeny, Dane",8
218259.0,"Marozsan, Fabian",8
235576.0,"Nakashima, Brandon",8
217449.0,"Gimeno Valero, Carlos",8
217446.0,"Marti Pujolras, Alex",8
237726.0,"Smith, Tina Nadine",8
190208.0,"Portillo Ramirez, Maria Jose",8
280125.0,"Garcian, Axel",8
186629.0,"Kirkin, Ergi",8
183861.0,"Bassols Ribera, Marina",8
300293.0,"Rehberg, Max Hans",8
152864.0,"Prihodko, Oleg",8
302582.0,"Heide, Gustavo",8
150574.0,"Bondar, Anna",8
303360.0,"Falei, Aliona",8
303899.0,"Hess, Sean",8
145118.0,"Tessa, Louis",8
305030.0,"Ricci, Beatrice",8
306452.0,"Zvonaru, Ioana",8
308088.0,"Gibson, Talia",8
137932.0,"Mikulskytė, Justina",8
314519.0,"Semenistaja, Darja",8
315774.0,"Torres, Juan Bautista",8
125006.0,"Borges, Nuno",8
124708.0,"Cukierman, Daniel",8
297368.0,"Montgomery, Robin",8
158688.0,"Rushiti, Arlinda",8
158896.0,"Hurkacz, Hubert",8
170880.0,"Kononova, Maria",8
339606.0,"Ghibaudo, Antoine",8
283070.0,"Rune, Holger",8
179300.0,"Liu, Claire",8
284167.0,"Guth, Mara",8
171048.0,"Valsecchi, Paul",8
170946.0,"Bergs, Zizou",8
169630.0,"Curras Abasolo, Tomas",8
163480.0,"Bublik, Alexander",8
288576.0,"Noha Akugue, Noma",8
166214.0,"Silva, Johanna",8
289942.0,"Araujo, Pedro",8
290531.0,"La Vela, Giuseppe",8
163636.0,"Klein, Lukas",8
291050.0,"Aubriot, Alexandre",8
98733.0,"Burillo Escorihuela, Irene",8
129368.0,"Koepfer, Dominik",8
381917.0,"Zanellato, Nicolas",8
406809.0,"Neilson Gatenby, Talia",8
42152.0,"Napolitano, Stefano",8
81275.0,"Gutierrez, Oscar Jose",8
52068.0,"Matsumura, Ryotero",8
406665.0,"Saito, Sara",8
73500.0,"Loeb, Jamie",8
451920.0,"Sanchez Quilez, Alejo",8
42379.0,"Giron, Marcos",8
65950.0,"Sakkari, Maria",8
385274.0,"Rakotomanga Rajaonah, Tiantsoa Sarah",8
423931.0,"Radjenovic, Vuk",8
342975.0,"Poljicak, Mili",8
455715.0,"Ren, Yufei",8
60028.0,"Zeballos, Noelia",8
391794.0,"Schiessl, Joao Eduardo",8
372053.0,"Kuhl, Carolina",8
47969.0,"Werner, Caroline",8
386217.0,"Zaytseva, Ksenia",8
376590.0,"Bartashevich, Yaroslava",8
417196.0,"Landaluce, Martin",8
377065.0,"Hovde, Liv",8
376934.0,"Krajci, Michal",8
89632.0,"Jarry, Nicolas",8
450874.0,"Matsuda, Koki",8
54975.0,"Casanova, Hernan",8
95801.0,"Vavassori, Andrea",8
339767.0,Würth Tara,8
350691.0,"Szajrych, Jasza",8
19728.0,"Cirstea, Sorana",8
51387.0,"Townsend, Taylor",8
390214.0,"Blockx, Alexander",8
96981.0,"Xun, Fang Ying",8
462168.0,"Ribecai, Michele",8
77007.0,"Kozlov, Stefan",8
65576.0,"Sakamoto, Pedro",8
63606.0,"Rinderknech, Arthur",8
47603.0,"Monteiro, Thiago",8
63220.0,"Ponchet, Jessika",8
425564.0,"Loge, Jack",8
19329.0,"Radwańska, Urszula",8
386340.0,"Dinev, Dinko",8
41404.0,"Watson, Heather",8
92879.0,"Shymanovich, Iryna",8
136042.0,"Fritz, Taylor",7
135786.0,"Benchetrit, Elliot",7
287806.0,"Ma, Lea",7
385485.0,"Shelton, Ben",7
18919.0,"Lepchenko, Varvara",7
288283.0,"Ogura, Kosuke",7
56361.0,"Sels, Jelle",7
56017.0,"Ritschard, Alexander",7
22956.0,"Berankis, Ričardas",7
313796.0,"Maklakova, Ekaterina",7
53789.0,"Dart, Harriet",7
390973.0,"Kuramochi, Miho",7
187230.0,"Langmo, Christian",7
210087.0,"Tyler, Joe",7
122366.0,"Tsitsipas, Stefanos",7
221362.0,"Monnet, Carole",7
186264.0,"Bruna, Nicolas",7
185412.0,"Labraña, Fernanda",7
208824.0,"Andreev, Adrian",7
464370.0,"Fernandes, Rodrigo",7
54171.0,"Benoit, Marie",7
42029.0,"Safwat, Mohamed",7
55067.0,"Marie, Jules",7
130722.0,"Lucero, Joel Angel",7
248861.0,"Cerundolo, Juan Manuel",7
132370.0,"Kasatkina, Daria",7
283655.0,"Makarova, Ekaterina",7
288465.0,"Tabacco, Fausto",7
383994.0,"Vandewinkel, Hanne",7
200805.0,"Marchetti, Federico",7
379585.0,"Safonov, Aristarkh",7
425525.0,"Cadenasso, Gianluca",7
62790.0,"Lestienne, Constant",7
17080.0,"Tomić, Bernard",7
291799.0,"Vasilyeva, Alexandra",7
223148.0,"Wang, Xiyu",7
298057.0,"Gill, Felix",7
255418.0,"Justo, Guido Ivan",7
62924.0,"Boulter, Katie",7
157368.0,"Kazionova, Ekaterina",7
457906.0,"Adkar, Vaishnavi",7
45139.0,"Papamichail, Despina",7
294348.0,"Waldner, Niklas",7
297199.0,"Kodat, Toby Alex",7
64496.0,"Ostapenko, Jelena",7
64191.0,"Santos, Ana Filipa",7
294420.0,"Andreescu, Stefan Adrian",7
296392.0,"Yamazaki, Ikumi",7
160020.0,"Dancu, Vlad Andrei",7
20347.0,"Özgen, Pemra",7
158720.0,"Beaupain, Simon",7
381831.0,"Ellouck, Ron",7
291010.0,"Agostini, Simone",7
308287.0,"Bagnolini, Daniel",7
405101.0,"Callejon Hernando, Sergio",7
421776.0,"Drozd, Maya",7
71950.0,"Fanselow, Sebastian",7
375088.0,"Diaz Adrover, Cristina",7
71280.0,"Kokkinakis, Thanasi",7
256797.0,"Puskar, Samuel",7
142884.0,"Giunta, Massimo",7
40994.0,"Saville, Daria",7
44236.0,"Di Sarra, Federica",7
233168.0,"Vincent, Antoine",7
59281.0,"Nishioka, Yoshihito",7
201885.0,"Knaff, Alex",7
69500.0,"Mager, Gianluca",7
289153.0,"Hopp, Michel",7
407382.0,"Vetrih, Miha",7
67743.0,"Gjorcheska, Lina",7
253356.0,"Uchijima, Moyuka",7
302587.0,"Monferrer, Ezequiel",7
67460.0,"Bodmer, Adrian",7
67322.0,"Tan, Harmony",7
256081.0,"Hosogi, Sakura",7
121182.0,"Guinard, Manuel",7
209103.0,"Molleker, Rudolf",7
187892.0,"Furness, Evan",7
393344.0,"Arutiunian, Erik",7
241742.0,"Lyeons, Jaycer",7
332537.0,"Dickerson, Ryan",7
220540.0,"Lumsden, Ewen",7
332304.0,"Nesterov, Petr",7
89566.0,"Daavettila, Sara",7
36300.0,"Travaglia, Stefano",7
50641.0,"Vekić, Donna",7
107429.0,"Turati, Anna",7
418032.0,"Shubladze, Alexandra",7
50915.0,"Plipuech, Peangtarn",7
221015.0,"Tenti, Fermin",7
270414.0,"Farjat, Tomas",7
221211.0,"Ho, Ray",7
272506.0,"Saraiva dos Santos, Paulo André",7
213076.0,"Erhard, Mathys",7
111195.0,"Luz, Orlando",7
329199.0,"Marusinova, Martina",7
111609.0,"Barroso Campos, Alberto",7
393631.0,"Fernandez, Bruno",7
104929.0,"Tona, Miriana",7
342864.0,"Plaza Araujo, Luana",7
241039.0,"Soto, Matias",7
264983.0,"Gauff, Cori",7
339457.0,"Costoulas, Sofia",7
238735.0,"M Rifqi, Fitriadi",7
238866.0,"Skorilas, Alexandros",7
401440.0,"Lehmann, Nikos",7
450685.0,"Zhou, Yi",7
341203.0,"Spiridon, Denis Constantin",7
197469.0,"Giraldi Requena, Ana",7
336621.0,"Jones, Maximus",7
265148.0,"Gimenez, Igor",7
103625.0,"Geerts, Michael",7
197535.0,"Hontama, Mai",7
92877.0,"Fossa Huergo, Nicole",7
195372.0,"Marrero Curbelo, Ivan",7
195315.0,"Glushko, Lina",7
194859.0,"Alkotop, Mousa",7
215286.0,"Bynoe, Evan",7
215205.0,"Zhu, Michael",7
215166.0,"Waltert, Simona",7
328075.0,"Kuzuhara, Bruno",7
223479.0,"Furlanetto, Marco",7
119144.0,"Klintcharov, Alexander",7
79315.0,"Colmegna, Martina",7
447347.0,"van Emst, Sarah",7
189311.0,"Aiava, Destanee",7
275466.0,"Xiao, Linang",7
212763.0,"Nefve, Axel",7
237669.0,"Sonmez, Zeynep",7
199395.0,"Kopriva, Vit",7
190950.0,"Ma, Yexin",7
119410.0,"Krywoj, Melany Solange",7
119214.0,"Bouzo Zanotti, Noelia",7
118058.0,"Demidova, Diana",7
52388.0,"Hesse, Amandine",7
52462.0,"Vatutin, Alexey",7
120664.0,"Pedretti, Thaisa Grana",7
391778.0,"Del Pino, Mateo",7
52025.0,"Wang, Yafan",7
483188.0,"Budkov Kjaer, Nicolai",7
275530.0,"Jacquemot, Elsa",7
188555.0,"Kulambayeva, Zhibek",7
353587.0,"Lipiec, Xenia",7
211014.0,"Chwalinska, Maja",7
236825.0,"Rocens, Martins",6
19017.0,"Azarenka, Victoria",6
200159.0,"Rodionov, Jurij",6
163538.0,"Donski, Alexander",6
195179.0,"Oliel, Yshai",6
47770.0,"Fucsovics, Marton",6
49660.0,"Peliwo, Filip",6
386230.0,"Xu, Mingge",6
47975.0,"Hanfmann, Yannick",6
266221.0,"Karatancheva, Lia",6
201870.0,"Hewitt, Dalayna",6
189604.0,"Den Heijer, Guy",6
46390.0,"Uchiyama, Yasutaka",6
221382.0,"Marques, Diogo",6
195182.0,Sun,6
277721.0,"Kountourakis, Ioannis",6
48318.0,"Martincova, Tereza",6
264358.0,"Llamas Ruiz, Pablo",6
196399.0,"Reddy, Rishi",6
403858.0,"Gulin, Svyatoslav",6
97415.0,"Rinaldo Persson, Kajsa",6
264344.0,"Shevchenko, Alexander",6
389496.0,"Stankovic, Anja",6
381399.0,"Piraino, Gabriele",6
163094.0,"Shaw, Michael",6
197532.0,"Chikaraishi, Yui",6
255461.0,"Boehner, Laura",6
161448.0,"Jones, Ben",6
233010.0,"Murgett, Bronte",6
391086.0,"Leclercq, Maelle",6
406728.0,"Michelsen, Alex",6
49638.0,"Shyla, Yaraslav",6
165198.0,"Oetzbach, Adrian",6
455688.0,"Zolotareva, Rada",6
54903.0,"Karlovskiy, Evgeny",6
394384.0,"Nagel, Arthur",6
220537.0,"Jubb, Paul",6
256802.0,"Mccormick, Tristan",6
180446.0,"Wessels, Louis",6
403869.0,"Fonseca, Joao",6
58219.0,"Martin, Toby",6
200844.0,"Welte, Milan",6
394471.0,"Walker, Brandy",6
192013.0,"Auger-Aliassime, Felix",6
